time,event_type,path_id,packet_number,packet_type,payload_length,time_diff
2531.753,transport:packet_sent,1,26,1RTT,23,
2740.9463,transport:packet_sent,1,51,1RTT,23,209.1932999999999
2743.7852,transport:packet_sent,1,76,1RTT,23,2.8388999999997395
2956.3591,transport:packet_sent,1,101,1RTT,23,212.57390000000032
2959.1428,transport:packet_sent,1,126,1RTT,23,2.7836999999999534
2963.5916,transport:packet_sent,1,151,1RTT,24,4.448800000000119
2966.4958,transport:packet_sent,1,176,1RTT,24,2.904199999999946
2969.273,transport:packet_sent,1,201,1RTT,24,2.7771999999999935
3185.9805,transport:packet_sent,1,226,1RTT,23,216.70749999999998
3190.461,transport:packet_sent,1,251,1RTT,24,4.480499999999665
3193.23,transport:packet_sent,1,276,1RTT,24,2.769000000000233
3196.0137,transport:packet_sent,1,301,1RTT,24,2.7836999999999534
3198.7966,transport:packet_sent,1,326,1RTT,24,2.7829000000001543
3367.4097,transport:packet_sent,1,351,1RTT,23,168.61310000000003
3425.7441,transport:packet_sent,1,376,1RTT,21,58.33439999999973
3430.3052,transport:packet_sent,1,401,1RTT,22,4.561099999999897
3433.087,transport:packet_sent,1,426,1RTT,22,2.781800000000203
3435.879,transport:packet_sent,1,451,1RTT,22,2.7919999999999163
3439.1147,transport:packet_sent,1,476,1RTT,22,3.235700000000179
3441.9946,transport:packet_sent,1,501,1RTT,22,2.879899999999907
3444.7761,transport:packet_sent,1,526,1RTT,22,2.781500000000051
3670.117,transport:packet_sent,1,551,1RTT,23,225.34090000000015
3673.0083,transport:packet_sent,1,576,1RTT,24,2.8912999999997737
3675.7961,transport:packet_sent,1,601,1RTT,24,2.787800000000061
3678.5603,transport:packet_sent,1,626,1RTT,24,2.7642000000000735
3681.3474,transport:packet_sent,1,651,1RTT,22,2.7871000000000095
3685.8286,transport:packet_sent,1,676,1RTT,22,4.481199999999717
3688.5881,transport:packet_sent,1,701,1RTT,22,2.7595000000001164
3691.3687,transport:packet_sent,1,726,1RTT,22,2.7806000000000495
3694.1538,transport:packet_sent,1,751,1RTT,22,2.7851000000000568
3876.5227,transport:packet_sent,1,776,1RTT,23,182.36889999999994
3900.5146,transport:packet_sent,1,801,1RTT,21,23.991899999999987
3903.2478,transport:packet_sent,1,826,1RTT,22,2.7332000000001244
3906.03,transport:packet_sent,1,851,1RTT,22,2.7822000000001026
3908.8044,transport:packet_sent,1,876,1RTT,22,2.774399999999787
3913.2634,transport:packet_sent,1,901,1RTT,22,4.458999999999833
3916.0466,transport:packet_sent,1,926,1RTT,22,2.7832000000003063
3918.9658,transport:packet_sent,1,951,1RTT,22,2.919199999999819
3921.723,transport:packet_sent,1,976,1RTT,22,2.7572000000000116
4015.2622,transport:packet_sent,1,1001,1RTT,21,93.53920000000016
4105.071,transport:packet_sent,1,1026,1RTT,21,89.80879999999979
4107.6904,transport:packet_sent,1,1051,1RTT,22,2.619400000000496
4110.4023,transport:packet_sent,1,1076,1RTT,22,2.711899999999332
4116.4614,transport:packet_sent,1,1101,1RTT,22,6.059100000000399
4118.096,transport:packet_received,1,25,1RTT,28,1.6345999999994092
4118.8955,transport:packet_sent,1,1126,1RTT,22,0.79950000000008
4122.4585,transport:packet_sent,1,1151,1RTT,22,3.563000000000102
4125.1816,transport:packet_sent,1,1176,1RTT,22,2.7231000000001586
4127.977,transport:packet_sent,1,1201,1RTT,22,2.7953999999999724
4130.697,transport:packet_sent,1,1226,1RTT,22,2.7200000000002547
4133.4854,transport:packet_sent,1,1251,1RTT,22,2.7883999999994558
4222.887,transport:packet_sent,1,1276,1RTT,21,89.40160000000014
4254.1978,transport:packet_sent,1,1301,1RTT,21,31.3108000000002
4291.701,transport:packet_sent,1,1326,1RTT,21,37.503200000000106
4312.9907,transport:packet_sent,1,1351,1RTT,21,21.289700000000266
4315.73,transport:packet_sent,1,1376,1RTT,21,2.7392999999992753
4321.159,transport:packet_sent,1,1401,1RTT,22,5.429000000000087
4324.008,transport:packet_sent,1,1426,1RTT,22,2.84900000000016
4328.677,transport:packet_sent,1,1451,1RTT,22,4.668999999999869
4331.671,transport:packet_sent,1,1476,1RTT,22,2.9940000000005966
4334.627,transport:packet_sent,1,1501,1RTT,21,2.956000000000131
4337.3022,transport:packet_sent,1,1526,1RTT,22,2.675199999999677
4340.191,transport:packet_sent,1,1551,1RTT,22,2.888799999999719
4429.7446,transport:packet_sent,1,1576,1RTT,21,89.55360000000019
4432.416,transport:packet_sent,1,1601,1RTT,22,2.671400000000176
4462.285,transport:packet_sent,1,1626,1RTT,21,29.868999999999687
4499.7544,transport:packet_sent,1,1651,1RTT,21,37.46939999999995
4511.2905,transport:packet_received,1,50,1RTT,28,11.53610000000026
4518.632,transport:packet_sent,1,1676,1RTT,21,7.341499999999542
4521.259,transport:packet_sent,1,1701,1RTT,21,2.6270000000004075
4524.7754,transport:packet_sent,1,1726,1RTT,22,3.5164000000004307
4529.1606,transport:packet_sent,1,1751,1RTT,21,4.385199999999713
4535.1323,transport:packet_sent,1,1776,1RTT,22,5.971700000000055
4537.583,transport:packet_sent,1,1801,1RTT,22,2.450699999999415
4540.018,transport:packet_sent,1,1826,1RTT,22,2.4350000000004
4542.728,transport:packet_sent,1,1851,1RTT,22,2.7100000000000364
4545.6006,transport:packet_sent,1,1876,1RTT,21,2.872599999999693
4548.533,transport:packet_sent,1,1901,1RTT,22,2.932400000000598
4606.2,transport:packet_sent,1,1926,1RTT,21,57.66699999999946
4637.2393,transport:packet_sent,1,1951,1RTT,21,31.039300000000367
4640.002,transport:packet_sent,1,1976,1RTT,22,2.7627000000002226
4644.335,transport:packet_sent,1,2001,1RTT,22,4.332999999999629
4666.097,transport:packet_sent,1,2026,1RTT,22,21.761999999999716
4668.7563,transport:packet_sent,1,2051,1RTT,23,2.6593000000002576
4706.294,transport:packet_sent,1,2076,1RTT,22,37.53769999999986
4724.684,transport:packet_sent,1,2101,1RTT,22,18.390000000000327
4727.2764,transport:packet_sent,1,2126,1RTT,23,2.592399999999543
4730.1064,transport:packet_sent,1,2151,1RTT,23,2.8299999999999272
4738.8154,transport:packet_sent,1,2176,1RTT,23,8.709000000000742
4742.635,transport:packet_sent,1,2201,1RTT,23,3.8195999999998094
4745.1235,transport:packet_sent,1,2226,1RTT,23,2.488499999999476
4747.5327,transport:packet_sent,1,2251,1RTT,23,2.4092000000000553
4750.315,transport:packet_sent,1,2276,1RTT,23,2.78229999999985
4753.21,transport:packet_sent,1,2301,1RTT,22,2.8950000000004366
4756.093,transport:packet_sent,1,2326,1RTT,23,2.882999999999811
4757.9297,transport:packet_received,1,75,1RTT,29,1.836699999999837
4812.1025,transport:packet_sent,1,2351,1RTT,22,54.17280000000028
4844.4526,transport:packet_sent,1,2376,1RTT,22,32.35009999999966
4848.676,transport:packet_sent,1,2401,1RTT,23,4.223400000000765
4851.391,transport:packet_sent,1,2426,1RTT,23,2.714999999999236
4868.4976,transport:packet_sent,1,2451,1RTT,22,17.10660000000007
4871.1064,transport:packet_sent,1,2476,1RTT,22,2.608799999999974
4874.25,transport:packet_sent,1,2501,1RTT,23,3.1436000000003332
4913.9346,transport:packet_sent,1,2526,1RTT,22,39.68459999999959
4916.6953,transport:packet_sent,1,2551,1RTT,23,2.7607000000007247
4930.538,transport:packet_sent,1,2576,1RTT,22,13.84269999999924
4933.1396,transport:packet_sent,1,2601,1RTT,22,2.6016000000008717
4937.9927,transport:packet_sent,1,2626,1RTT,23,4.853099999999358
4942.1743,transport:packet_sent,1,2651,1RTT,23,4.181599999999889
4945.1606,transport:packet_sent,1,2676,1RTT,23,2.986300000000483
4949.5728,transport:packet_sent,1,2701,1RTT,23,4.412199999999757
4952.757,transport:packet_sent,1,2726,1RTT,23,3.1841999999996915
4956.031,transport:packet_sent,1,2751,1RTT,23,3.274000000000342
4959.1245,transport:packet_sent,1,2776,1RTT,23,3.093499999999949
4962.149,transport:packet_sent,1,2801,1RTT,23,3.024500000000444
4965.1533,transport:packet_sent,1,2826,1RTT,23,3.0042999999996027
5019.788,transport:packet_sent,1,2851,1RTT,22,54.63469999999961
5030.27,transport:packet_received,1,100,1RTT,28,10.48200000000088
5050.1577,transport:packet_sent,1,2876,1RTT,22,19.887699999999313
5052.811,transport:packet_sent,1,2901,1RTT,22,2.6532999999999447
5057.4688,transport:packet_sent,1,2926,1RTT,23,4.657799999999952
5073.771,transport:packet_sent,1,2951,1RTT,22,16.302200000000084
5076.4033,transport:packet_sent,1,2976,1RTT,22,2.632300000000214
5081.246,transport:packet_sent,1,3001,1RTT,23,4.84270000000015
5121.7144,transport:packet_sent,1,3026,1RTT,22,40.46839999999975
5126.101,transport:packet_sent,1,3051,1RTT,23,4.386599999999817
5136.9624,transport:packet_sent,1,3076,1RTT,22,10.861400000000685
5139.7227,transport:packet_sent,1,3101,1RTT,22,2.7602999999999156
5142.462,transport:packet_sent,1,3126,1RTT,23,2.739300000000185
5145.559,transport:packet_sent,1,3151,1RTT,23,3.0969999999997526
5149.9004,transport:packet_sent,1,3176,1RTT,23,4.341400000000249
5153.262,transport:packet_sent,1,3201,1RTT,22,3.361599999999271
5158.3643,transport:packet_sent,1,3226,1RTT,23,5.102300000000469
5161.1143,transport:packet_sent,1,3251,1RTT,23,2.75
5164.0063,transport:packet_sent,1,3276,1RTT,22,2.8919999999998254
5166.793,transport:packet_sent,1,3301,1RTT,23,2.786699999999655
5169.579,transport:packet_sent,1,3326,1RTT,23,2.786000000000058
5172.3623,transport:packet_sent,1,3351,1RTT,23,2.783300000000054
5175.2563,transport:packet_sent,1,3376,1RTT,23,2.894000000000233
5226.6123,transport:packet_sent,1,3401,1RTT,22,51.35599999999977
5229.276,transport:packet_sent,1,3426,1RTT,22,2.6637000000000626
5259.9478,transport:packet_sent,1,3451,1RTT,22,30.671800000000076
5262.9614,transport:packet_sent,1,3476,1RTT,22,3.013600000000224
5266.2344,transport:packet_sent,1,3501,1RTT,23,3.2730000000001382
5269.5786,transport:packet_sent,1,3526,1RTT,23,3.344199999999546
5270.3906,transport:packet_received,1,125,1RTT,28,0.8119999999998981
5283.0645,transport:packet_sent,1,3551,1RTT,22,12.673900000000685
5286.225,transport:packet_sent,1,3576,1RTT,22,3.1604999999999563
5325.8843,transport:packet_sent,1,3601,1RTT,22,39.65929999999935
5330.0933,transport:packet_sent,1,3626,1RTT,23,4.209000000000742
5332.873,transport:packet_sent,1,3651,1RTT,23,2.7796999999991385
5341.2114,transport:packet_sent,1,3676,1RTT,22,8.338400000000547
5344.2134,transport:packet_sent,1,3701,1RTT,22,3.001999999999498
5347.0737,transport:packet_sent,1,3726,1RTT,23,2.8603000000002794
5349.784,transport:packet_sent,1,3751,1RTT,23,2.7102999999997337
5352.1797,transport:packet_sent,1,3776,1RTT,23,2.3957000000000335
5355.32,transport:packet_sent,1,3801,1RTT,23,3.1403000000000247
5359.5645,transport:packet_sent,1,3826,1RTT,23,4.2445000000006985
5362.105,transport:packet_sent,1,3851,1RTT,23,2.540499999999156
5366.68,transport:packet_sent,1,3876,1RTT,23,4.575000000000728
5369.464,transport:packet_sent,1,3901,1RTT,23,2.7839999999996508
5372.3555,transport:packet_sent,1,3926,1RTT,23,2.8914999999997235
5375.1343,transport:packet_sent,1,3951,1RTT,23,2.7788000000000466
5378.0327,transport:packet_sent,1,3976,1RTT,23,2.898400000000038
5380.8164,transport:packet_sent,1,4001,1RTT,23,2.7836999999999534
5383.601,transport:packet_sent,1,4026,1RTT,23,2.784599999999955
5432.8047,transport:packet_sent,1,4051,1RTT,22,49.203700000000026
5437.958,transport:packet_sent,1,4076,1RTT,23,5.153299999999945
5443.5186,transport:packet_received,1,150,1RTT,28,5.560600000000704
5467.4087,transport:packet_sent,1,4101,1RTT,22,23.89009999999962
5471.102,transport:packet_sent,1,4126,1RTT,23,3.6932999999999083
5473.477,transport:packet_sent,1,4151,1RTT,23,2.375
5484.7563,transport:packet_sent,1,4176,1RTT,22,11.279300000000148
5489.9297,transport:packet_sent,1,4201,1RTT,22,5.173399999999674
5492.5312,transport:packet_sent,1,4226,1RTT,23,2.6015000000006694
5495.29,transport:packet_sent,1,4251,1RTT,22,2.75879999999961
5533.2363,transport:packet_sent,1,4276,1RTT,22,37.94629999999961
5536.032,transport:packet_sent,1,4301,1RTT,22,2.795700000000579
5538.785,transport:packet_sent,1,4326,1RTT,23,2.7529999999997017
5541.544,transport:packet_sent,1,4351,1RTT,23,2.7590000000000146
5547.283,transport:packet_sent,1,4376,1RTT,23,5.7390000000004875
5550.981,transport:packet_sent,1,4401,1RTT,23,3.6979999999994106
5553.5312,transport:packet_sent,1,4426,1RTT,23,2.5502000000005864
5556.771,transport:packet_sent,1,4451,1RTT,23,3.239799999999377
5559.4087,transport:packet_sent,1,4476,1RTT,23,2.6377000000002226
5562.748,transport:packet_sent,1,4501,1RTT,23,3.339299999999639
5568.3965,transport:packet_sent,1,4526,1RTT,23,5.64850000000024
5571.168,transport:packet_sent,1,4551,1RTT,23,2.7714999999998327
5574.1245,transport:packet_sent,1,4576,1RTT,23,2.956500000000233
5576.889,transport:packet_sent,1,4601,1RTT,23,2.7645000000002256
5579.7993,transport:packet_sent,1,4626,1RTT,23,2.910299999999552
5583.129,transport:packet_sent,1,4651,1RTT,23,3.32970000000023
5586.113,transport:packet_sent,1,4676,1RTT,23,2.9840000000003783
5588.9014,transport:packet_sent,1,4701,1RTT,23,2.7883999999994558
5591.788,transport:packet_sent,1,4726,1RTT,23,2.8865999999998166
5593.5303,transport:packet_received,1,175,1RTT,29,1.742300000000796
5594.5757,transport:packet_sent,1,4751,1RTT,23,1.0453999999999724
5640.7773,transport:packet_sent,1,4776,1RTT,22,46.20159999999942
5643.538,transport:packet_sent,1,4801,1RTT,22,2.760699999999815
5668.087,transport:packet_sent,1,4826,1RTT,22,24.549000000000888
5670.9956,transport:packet_sent,1,4851,1RTT,22,2.908599999999751
5675.6826,transport:packet_sent,1,4876,1RTT,23,4.686999999999898
5678.2944,transport:packet_sent,1,4901,1RTT,23,2.6117999999996755
5681.5996,transport:packet_sent,1,4926,1RTT,22,3.305199999999786
5690.833,transport:packet_sent,1,4951,1RTT,22,9.233400000000074
5694.2417,transport:packet_sent,1,4976,1RTT,22,3.4086999999999534
5697.277,transport:packet_sent,1,5001,1RTT,23,3.0353000000004613
5699.8374,transport:packet_sent,1,5026,1RTT,23,2.5604000000002998
5737.858,transport:packet_sent,1,5051,1RTT,22,38.02059999999983
5740.8916,transport:packet_sent,1,5076,1RTT,23,3.033599999999751
5743.489,transport:packet_sent,1,5101,1RTT,23,2.597399999999652
5746.211,transport:packet_sent,1,5126,1RTT,23,2.722000000000662
5751.5444,transport:packet_sent,1,5151,1RTT,22,5.3333999999995285
5754.0933,transport:packet_sent,1,5176,1RTT,22,2.5489000000006854
5757.9194,transport:packet_sent,1,5201,1RTT,23,3.8260999999993146
5760.988,transport:packet_sent,1,5226,1RTT,23,3.068600000000515
5763.5474,transport:packet_sent,1,5251,1RTT,23,2.559400000000096
5769.6353,transport:packet_sent,1,5276,1RTT,23,6.087899999999536
5772.086,transport:packet_sent,1,5301,1RTT,23,2.4507000000003245
5773.913,transport:packet_received,1,200,1RTT,29,1.826999999999316
5774.894,transport:packet_sent,1,5326,1RTT,23,0.9810000000006767
5777.6406,transport:packet_sent,1,5351,1RTT,23,2.7465999999994892
5780.757,transport:packet_sent,1,5376,1RTT,23,3.116399999999885
5783.67,transport:packet_sent,1,5401,1RTT,23,2.9130000000004657
5786.3223,transport:packet_sent,1,5426,1RTT,23,2.652299999999741
5789.2266,transport:packet_sent,1,5451,1RTT,23,2.9043000000001484
5792.1157,transport:packet_sent,1,5476,1RTT,23,2.889100000000326
5795.0747,transport:packet_sent,1,5501,1RTT,23,2.9589999999998327
5798.248,transport:packet_sent,1,5526,1RTT,23,3.1732999999994718
5801.5044,transport:packet_sent,1,5551,1RTT,23,3.2564000000002125
5845.496,transport:packet_sent,1,5576,1RTT,22,43.99160000000029
5848.3887,transport:packet_sent,1,5601,1RTT,23,2.892700000000332
5851.1187,transport:packet_sent,1,5626,1RTT,23,2.7299999999995634
5876.506,transport:packet_sent,1,5651,1RTT,22,25.387300000000323
5879.132,transport:packet_sent,1,5676,1RTT,22,2.6259999999992942
5881.909,transport:packet_sent,1,5701,1RTT,23,2.7770000000000437
5884.6997,transport:packet_sent,1,5726,1RTT,23,2.79070000000047
5887.929,transport:packet_sent,1,5751,1RTT,23,3.2292999999999665
5890.957,transport:packet_sent,1,5776,1RTT,23,3.0280000000002474
5896.983,transport:packet_sent,1,5801,1RTT,23,6.02599999999984
5900.2046,transport:packet_sent,1,5826,1RTT,23,3.221599999999853
5903.152,transport:packet_sent,1,5851,1RTT,23,2.947400000000016
5905.8975,transport:packet_sent,1,5876,1RTT,23,2.7454999999999927
5909.2363,transport:packet_sent,1,5901,1RTT,23,3.3387999999995372
5913.527,transport:packet_received,1,225,1RTT,29,4.29070000000047
5947.1265,transport:packet_sent,1,5926,1RTT,22,33.59950000000026
5949.933,transport:packet_sent,1,5951,1RTT,23,2.806499999999687
5953.0063,transport:packet_sent,1,5976,1RTT,23,3.0733000000000175
5955.7705,transport:packet_sent,1,6001,1RTT,23,2.7641999999996187
5958.598,transport:packet_sent,1,6026,1RTT,23,2.8275000000003274
5961.456,transport:packet_sent,1,6051,1RTT,23,2.8580000000001746
5964.245,transport:packet_sent,1,6076,1RTT,23,2.78899999999976
5967.029,transport:packet_sent,1,6101,1RTT,23,2.7840000000005602
5969.809,transport:packet_sent,1,6126,1RTT,23,2.7799999999997453
5972.5835,transport:packet_sent,1,6151,1RTT,23,2.7744999999995343
5975.372,transport:packet_sent,1,6176,1RTT,23,2.7885000000005675
5978.2646,transport:packet_sent,1,6201,1RTT,23,2.8926000000001295
5981.051,transport:packet_sent,1,6226,1RTT,23,2.786399999999958
5983.8413,transport:packet_sent,1,6251,1RTT,23,2.790299999999661
5986.729,transport:packet_sent,1,6276,1RTT,23,2.8877000000002226
5989.6216,transport:packet_sent,1,6301,1RTT,23,2.8926000000001295
5992.532,transport:packet_sent,1,6326,1RTT,23,2.910399999999754
5995.4155,transport:packet_sent,1,6351,1RTT,23,2.8834999999999127
5998.191,transport:packet_sent,1,6376,1RTT,23,2.775499999999738
6000.981,transport:packet_sent,1,6401,1RTT,23,2.7899999999999636
6003.923,transport:packet_sent,1,6426,1RTT,23,2.9420000000000073
6006.6655,transport:packet_sent,1,6451,1RTT,23,2.742500000000291
6009.5737,transport:packet_sent,1,6476,1RTT,23,2.9081999999998516
6017.01,transport:packet_received,1,250,1RTT,29,7.436300000000301
6051.3804,transport:packet_sent,1,6501,1RTT,22,34.37039999999979
6054.749,transport:packet_sent,1,6526,1RTT,23,3.3685999999997875
6057.508,transport:packet_sent,1,6551,1RTT,23,2.7590000000000146
6083.0493,transport:packet_sent,1,6576,1RTT,22,25.541299999999865
6086.967,transport:packet_sent,1,6601,1RTT,22,3.917699999999968
6089.7593,transport:packet_sent,1,6626,1RTT,23,2.7923000000000684
6092.4985,transport:packet_sent,1,6651,1RTT,23,2.7391999999999825
6095.687,transport:packet_sent,1,6676,1RTT,23,3.1885000000002037
6098.934,transport:packet_sent,1,6701,1RTT,23,3.2470000000002983
6103.5347,transport:packet_sent,1,6726,1RTT,23,4.600699999999961
6106.377,transport:packet_sent,1,6751,1RTT,22,2.8423000000002503
6109.4746,transport:packet_sent,1,6776,1RTT,22,3.0975999999991473
6112.2744,transport:packet_sent,1,6801,1RTT,23,2.799800000000687
6115.269,transport:packet_sent,1,6826,1RTT,23,2.9945999999999913
6153.2227,transport:packet_sent,1,6851,1RTT,22,37.953700000000026
6156.6265,transport:packet_sent,1,6876,1RTT,22,3.4038000000000466
6159.1675,transport:packet_sent,1,6901,1RTT,23,2.540999999999258
6161.7437,transport:packet_sent,1,6926,1RTT,23,2.5762000000004264
6164.4043,transport:packet_sent,1,6951,1RTT,23,2.6606000000001586
6167.2046,transport:packet_sent,1,6976,1RTT,22,2.800299999999879
6170.072,transport:packet_sent,1,7001,1RTT,23,2.8674000000000888
6172.9707,transport:packet_sent,1,7026,1RTT,23,2.898699999999735
6175.8594,transport:packet_sent,1,7051,1RTT,23,2.8887000000004264
6178.755,transport:packet_sent,1,7076,1RTT,23,2.895599999999831
6181.554,transport:packet_sent,1,7101,1RTT,23,2.798999999999978
6184.3257,transport:packet_sent,1,7126,1RTT,23,2.771700000000237
6186.256,transport:packet_received,1,275,1RTT,29,1.9302999999999884
6187.222,transport:packet_sent,1,7151,1RTT,23,0.9659999999994398
6190.6714,transport:packet_sent,1,7176,1RTT,23,3.4494000000004235
6193.4683,transport:packet_sent,1,7201,1RTT,23,2.796900000000278
6196.2417,transport:packet_sent,1,7226,1RTT,23,2.7733999999991283
6199.136,transport:packet_sent,1,7251,1RTT,23,2.8943000000008396
6201.917,transport:packet_sent,1,7276,1RTT,23,2.780999999999949
6204.72,transport:packet_sent,1,7301,1RTT,23,2.8029999999998836
6207.6387,transport:packet_sent,1,7326,1RTT,23,2.9187000000001717
6211.4253,transport:packet_sent,1,7351,1RTT,23,3.786599999999453
6214.2036,transport:packet_sent,1,7376,1RTT,23,2.7782999999999447
6217.0776,transport:packet_sent,1,7401,1RTT,23,2.8739999999997963
6219.9917,transport:packet_sent,1,7426,1RTT,23,2.914099999999962
6257.924,transport:packet_sent,1,7451,1RTT,22,37.932300000000396
6260.972,transport:packet_sent,1,7476,1RTT,22,3.0479999999997744
6265.1284,transport:packet_sent,1,7501,1RTT,23,4.156399999999849
6288.516,transport:packet_sent,1,7526,1RTT,22,23.38760000000002
6291.3354,transport:packet_sent,1,7551,1RTT,22,2.8194000000003143
6294.2134,transport:packet_sent,1,7576,1RTT,23,2.8779999999997017
6296.852,transport:packet_sent,1,7601,1RTT,23,2.638600000000224
6299.799,transport:packet_sent,1,7626,1RTT,23,2.9470000000001164
6302.775,transport:packet_sent,1,7651,1RTT,23,2.975999999999658
6305.562,transport:packet_sent,1,7676,1RTT,23,2.787000000000262
6308.455,transport:packet_sent,1,7701,1RTT,23,2.893000000000029
6311.2285,transport:packet_sent,1,7726,1RTT,23,2.77350000000024
6313.2812,transport:packet_received,1,300,1RTT,29,2.0527000000001863
6314.007,transport:packet_sent,1,7751,1RTT,23,0.7257999999992535
6316.794,transport:packet_sent,1,7776,1RTT,23,2.787000000000262
6319.6284,transport:packet_sent,1,7801,1RTT,23,2.8343999999997322
6322.486,transport:packet_sent,1,7826,1RTT,23,2.857600000000275
6357.9883,transport:packet_sent,1,7851,1RTT,22,35.502300000000105
6360.9033,transport:packet_sent,1,7876,1RTT,22,2.9149999999999636
6363.726,transport:packet_sent,1,7901,1RTT,23,2.8226999999997133
6366.717,transport:packet_sent,1,7926,1RTT,23,2.9909999999999854
6369.4976,transport:packet_sent,1,7951,1RTT,23,2.7806000000000495
6372.3794,transport:packet_sent,1,7976,1RTT,23,2.881800000000112
6375.272,transport:packet_sent,1,8001,1RTT,23,2.8926000000001295
6378.1816,transport:packet_sent,1,8026,1RTT,23,2.909599999999955
6381.077,transport:packet_sent,1,8051,1RTT,23,2.895400000000336
6383.96,transport:packet_sent,1,8076,1RTT,23,2.882999999999811
6386.823,transport:packet_sent,1,8101,1RTT,23,2.8630000000002838
6389.6455,transport:packet_sent,1,8126,1RTT,23,2.822499999999309
6392.65,transport:packet_sent,1,8151,1RTT,23,3.0045000000000073
6395.442,transport:packet_sent,1,8176,1RTT,23,2.792000000000371
6398.2607,transport:packet_sent,1,8201,1RTT,23,2.818699999999808
6401.1133,transport:packet_sent,1,8226,1RTT,23,2.852600000000166
6403.8945,transport:packet_sent,1,8251,1RTT,23,2.7812000000003536
6406.6816,transport:packet_sent,1,8276,1RTT,23,2.7870999999995547
6409.4746,transport:packet_sent,1,8301,1RTT,23,2.7929999999996653
6412.367,transport:packet_sent,1,8326,1RTT,23,2.8924000000006345
6414.2754,transport:packet_received,1,325,1RTT,29,1.9084000000002561
6415.265,transport:packet_sent,1,8351,1RTT,23,0.9895999999998821
6418.0405,transport:packet_sent,1,8376,1RTT,23,2.775499999999738
6420.8228,transport:packet_sent,1,8401,1RTT,23,2.78229999999985
6423.6035,transport:packet_sent,1,8426,1RTT,23,2.7807000000002517
6426.3887,transport:packet_sent,1,8451,1RTT,23,2.785200000000259
6429.173,transport:packet_sent,1,8476,1RTT,23,2.784299999999348
6432.422,transport:packet_sent,1,8501,1RTT,23,3.2489999999997963
6463.929,transport:packet_sent,1,8526,1RTT,22,31.507000000000517
6467.2554,transport:packet_sent,1,8551,1RTT,22,3.3263999999999214
6470.201,transport:packet_sent,1,8576,1RTT,23,2.945600000000013
6494.151,transport:packet_sent,1,8601,1RTT,22,23.949999999999818
6497.444,transport:packet_sent,1,8626,1RTT,22,3.293000000000575
6500.6016,transport:packet_sent,1,8651,1RTT,23,3.1575999999995474
6503.6045,transport:packet_sent,1,8676,1RTT,23,3.002900000000409
6506.453,transport:packet_sent,1,8701,1RTT,23,2.848500000000058
6509.6396,transport:packet_sent,1,8726,1RTT,23,3.1865999999999985
6512.374,transport:packet_sent,1,8751,1RTT,23,2.7343999999993684
6514.933,transport:packet_sent,1,8776,1RTT,23,2.5590000000001965
6517.6626,transport:packet_sent,1,8801,1RTT,23,2.729599999999664
6520.666,transport:packet_sent,1,8826,1RTT,23,3.0034000000005108
6523.4614,transport:packet_sent,1,8851,1RTT,23,2.7953999999999724
6526.4775,transport:packet_sent,1,8876,1RTT,23,3.016099999999824
6529.3643,transport:packet_sent,1,8901,1RTT,23,2.886800000000221
6533.8047,transport:packet_received,1,350,1RTT,29,4.440399999999499
6563.963,transport:packet_sent,1,8926,1RTT,22,30.158300000000054
6566.51,transport:packet_sent,1,8951,1RTT,22,2.54700000000048
6569.934,transport:packet_sent,1,8976,1RTT,23,3.423999999999978
6573.008,transport:packet_sent,1,9001,1RTT,23,3.0739999999996144
6576.6797,transport:packet_sent,1,9026,1RTT,23,3.6716999999998734
6580.483,transport:packet_sent,1,9051,1RTT,22,3.8033000000004904
6583.229,transport:packet_sent,1,9076,1RTT,23,2.7460000000000946
6586.353,transport:packet_sent,1,9101,1RTT,23,3.1239999999997963
6589.3936,transport:packet_sent,1,9126,1RTT,23,3.0406000000002678
6592.7056,transport:packet_sent,1,9151,1RTT,23,3.311999999999898
6595.951,transport:packet_sent,1,9176,1RTT,23,3.2453999999997905
6599.4927,transport:packet_sent,1,9201,1RTT,23,3.5416999999997643
6602.616,transport:packet_sent,1,9226,1RTT,23,3.1233000000001994
6606.187,transport:packet_sent,1,9251,1RTT,23,3.5709999999999127
6609.454,transport:packet_sent,1,9276,1RTT,23,3.2669999999998254
6612.1323,transport:packet_sent,1,9301,1RTT,23,2.6783000000004904
6614.778,transport:packet_sent,1,9326,1RTT,23,2.6457000000000335
6617.626,transport:packet_sent,1,9351,1RTT,23,2.8479999999999563
6622.7583,transport:packet_sent,1,9376,1RTT,22,5.132300000000214
6625.8,transport:packet_sent,1,9401,1RTT,23,3.0416999999997643
6628.575,transport:packet_sent,1,9426,1RTT,23,2.774999999999636
6631.3335,transport:packet_sent,1,9451,1RTT,23,2.7584999999999127
6634.6846,transport:packet_sent,1,9476,1RTT,23,3.3510999999998603
6637.59,transport:packet_sent,1,9501,1RTT,23,2.9054000000005544
6641.721,transport:packet_received,1,375,1RTT,29,4.130999999999403
6668.305,transport:packet_sent,1,9526,1RTT,22,26.584000000000742
6671.3667,transport:packet_sent,1,9551,1RTT,22,3.0616999999992913
6673.9834,transport:packet_sent,1,9576,1RTT,23,2.616700000000492
6676.8247,transport:packet_sent,1,9601,1RTT,23,2.8413000000000466
6700.1846,transport:packet_sent,1,9626,1RTT,22,23.35989999999947
6703.841,transport:packet_sent,1,9651,1RTT,22,3.656400000000758
